onset	duration	Subject	sample	trial_type	response_time	stimulus	run
41.036	5	30	2306359	friendTraitBlock	1.602	gets nervous and anxious easily	4
52.045	5	30	2317368	selfTraitBlock	1.67	"relaxed, handles stress well"	4
61.053	5	30	2326376	selfTraitBlock	2.067	"spontaneous, adventuresome"	4
72.062	5	30	2337385	selfTraitBlock	0.937	arrogant or full of themselves	4
79.071	5	30	2344394	selfTraitBlock	1.611	"perverse, having unhealthy habits"	4
90.08	5	30	2355403	selfTraitBlock	2.008	healthy and fit	4
103.089	5	30	2368412	friendRoleBlock	3.01	excludes unpopular or unwanted others from the group	4
112.097	5	30	2377420	friendRoleBlock	1.784	resolves conflicts in the group	4
121.115	5	30	2386438	friendRoleBlock	1.662	hoards the group's resources for the future	4
128.132	5	30	2393455	friendRoleBlock	0.95	challenges others' authority in the group	4
139.149	5	30	2404472	friendRoleBlock	1.214	divides up and assigns others to tasks	4
154.158	5	30	2419481	friendRoleBlock	2.483	helps others find romantic partners	4
165.175	5	30	2430498	friendRoleBlock	2.008	reminds others of their obligations	4
176.184	5	30	2441507	friendRoleBlock	1.212	tutors others in the group	4
185.201	5	30	2450524	friendRoleBlock	1.992	barters with others on behalf of the group	4
192.21	5	30	2457533	friendRoleBlock	0.802	finds new opportunities for the group	4
205.219	5	30	2470542	selfTraitBlock	2.337	unsatisfied with the way things are	4
212.227	5	30	2477550	selfTraitBlock	1.049	"brave, courageous"	4
223.236	5	30	2488559	selfTraitBlock	1.965	considerate and kind	4
234.245	5	30	2499568	selfTraitBlock	1.461	"hurried, impatient"	4
243.254	5	30	2508577	selfTraitBlock	0.886	"jealous, petty"	4
256.263	5	30	2521586	selfRoleBlock	2.787	asks questions when the group is confused	4
263.28	5	30	2528603	selfRoleBlock	1.974	organizes and coordinates the group's plans	4
274.288	5	30	2539611	selfRoleBlock	1.691	creates rules for the group	4
283.306	5	30	2548629	selfRoleBlock	1.948	reminds others of their obligations	4
294.323	5	30	2559646	selfRoleBlock	1.393	ensures others follow the group's rules	4
307.332	5	30	2572655	selfGroupBlock	2.145	liberals	4
318.341	5	30	2583664	selfGroupBlock	0.769	hipsters	4
327.349	5	30	2592672	selfGroupBlock	1.203	Middle Eastern	4
336.358	5	30	2601681	selfGroupBlock	1.385	Jewish	4
343.367	5	30	2608690	selfGroupBlock	0.788	commuter students	4
358.376	5	30	2623699	selfRoleBlock	1.225	shares study notes with others	4
367.385	5	30	2632708	selfRoleBlock	1.038	leads the group	4
378.393	5	30	2643716	selfRoleBlock	2.723	engages others to be active and fit	4
387.411	5	30	2652734	selfRoleBlock	1.863	deceives others in the group for amusement or pleasure	4
394.428	5	30	2659751	selfRoleBlock	1.235	shames group members for their mistakes	4
409.437	5	30	2674760	friendTraitBlock	2.129	"outgoing, sociable"	4
418.445	5	30	2683768	friendTraitBlock	1.504	romantic or charming	4
429.463	5	30	2694786	friendTraitBlock	2.124	"eminent, popular, and captivating"	4
436.471	5	30	2701794	friendTraitBlock	0.941	"depressed, blue"	4
447.48	5	30	2712803	friendTraitBlock	1.984	happy and cheerful	4
460.489	5	30	2725812	friendGroupBlock	1.583	Black	4
471.498	5	30	2736821	friendGroupBlock	1.151	Middle Eastern	4
480.507	5	30	2745830	friendGroupBlock	0.972	conservatives	4
487.515	5	30	2752838	friendGroupBlock	0.794	White	4
496.524	5	30	2761847	friendGroupBlock	1.755	humanities majors	4
1	5	31	536014	friendTraitBlock	2.827	"jealous, petty"	1
12.009	5	31	547023	friendTraitBlock	1.764	"cooperative, enjoying working with others"	1
19.018	5	31	554032	friendTraitBlock	1.989	"depressed, blue"	1
28.026	5	31	563040	friendTraitBlock	1.379	reckless and impulsive	1
39.044	5	31	574058	friendTraitBlock	3.18	"sentimental and sensitive, experiencing emotions strongly"	1
52.052	5	31	587066	friendGroupBlock	2.49	humanities majors	1
59.07	5	31	594084	friendGroupBlock	1.24	fraternity or sorority members	1
68.078	5	31	603092	friendGroupBlock	1.84	conservatives	1
79.087	5	31	614101	friendGroupBlock	1.017	liberals	1
88.096	5	31	623110	friendGroupBlock	1.898	commuter students	1
103.105	5	31	638119	selfTraitBlock	2.73	"blunt, no-nonsense"	1
114.114	5	31	649128	selfTraitBlock	2.688	apathetic or indifferent	1
123.123	5	31	658137	selfTraitBlock	3.271	"passionate, opinionated"	1
130.131	5	31	665145	selfTraitBlock	2.642	healthy and fit	1
139.14	5	31	674154	selfTraitBlock	1.64	arrogant or full of themselves	1
154.149	5	31	689163	friendRoleBlock	3.363	maintains the group's traditions and rituals	1
163.166	5	31	698180	friendRoleBlock	2.616	asks questions when the group is confused	1
174.175	5	31	709189	friendRoleBlock	1.528	tutors others in the group	1
181.192	5	31	716206	friendRoleBlock	3.72	counsels others in difficult life decisions	1
192.201	5	31	727215	friendRoleBlock	2.431	engages others to be active and fit	1
205.21	5	31	740224	selfRoleBlock	3.147	ensures others follow the group's rules	1
214.219	5	31	749233	selfRoleBlock	1.228	keeps others on schedule	1
223.227	5	31	758241	selfRoleBlock	1.696	divides up and assigns others to tasks	1
234.245	5	31	769259	selfRoleBlock	2.93	engages others to be active and fit	1
245.253	5	31	780267	selfRoleBlock	3.274	tutors others in the group	1
256.262	5	31	791276	friendTraitBlock	1.824	considerate and kind	1
267.279	5	31	802293	friendTraitBlock	2.243	"emotionally needy, craving affirmation or attention"	1
274.296	5	31	809310	friendTraitBlock	1.828	"callous, caring little for others"	1
283.305	5	31	818319	friendTraitBlock	2.75	"prone to boredom, listless"	1
294.314	5	31	829328	friendTraitBlock	2.931	"compliant, submissive"	1
307.323	5	31	842337	selfRoleBlock	4.148	barters with others on behalf of the group	1
316.332	5	31	851346	selfRoleBlock	1.001	leads the group	1
325.349	5	31	860363	selfRoleBlock	2.87	finds new opportunities for the group	1
336.366	5	31	871380	selfRoleBlock	3.746	helps people with physically demanding tasks	1
347.375	5	31	882389	selfRoleBlock	4.64	shames group members for their mistakes	1
358.384	5	31	893398	friendRoleBlock	3.139	reminds others of their obligations	1
369.393	5	31	904407	friendRoleBlock	3.455	loosens up the group	1
378.41	5	31	913424	friendRoleBlock	3.221	helps others find romantic partners	1
385.427	5	31	920441	friendRoleBlock	1.678	cleans and tidies up after others	1
394.435	5	31	929449	friendRoleBlock	1.331	keeps others on schedule	1
409.445	5	31	944459	selfGroupBlock	1.941	Canadians	1
418.453	5	31	953467	selfGroupBlock	1.446	hipsters	1
427.462	5	31	962476	selfGroupBlock	1.949	Black	1
438.471	5	31	973485	selfGroupBlock	1.235	Christians	1
445.48	5	31	980494	selfGroupBlock	1.153	Asian	1
460.489	5	31	995503	selfTraitBlock	2.992	"confident, secure in themselves"	1
469.497	5	31	1004511	selfTraitBlock	2.461	"outgoing, sociable"	1
480.506	5	31	1015520	selfTraitBlock	2.983	"brave, courageous"	1
489.523	5	31	1024537	selfTraitBlock	2.93	"perverse, having unhealthy habits"	1
496.532	5	31	1031546	selfTraitBlock	2.083	considerate and kind	1
1	5	31	1117900	friendGroupBlock	1.503	Buddhists	2
10.009	5	31	1126909	friendGroupBlock	1.034	White	2
17.018	5	31	1133918	friendGroupBlock	1.476	Canadians	2
28.026	5	31	1144926	friendGroupBlock	1.093	Jewish	2
39.035	5	31	1155935	friendGroupBlock	2.095	men	2
52.044	5	31	1168944	selfGroupBlock	2.965	commuter students	2
61.053	5	31	1177953	selfGroupBlock	2.653	humanities majors	2
72.062	5	31	1188962	selfGroupBlock	2.635	White	2
83.071	5	31	1199971	selfGroupBlock	0.954	fraternity or sorority members	2
90.079	5	31	1206979	selfGroupBlock	0.926	students	2
103.088	5	31	1219988	selfRoleBlock	2.264	helps others find romantic partners	2
112.106	5	31	1229006	selfRoleBlock	2.24	attacks others who harm the group	2
119.122	5	31	1236022	selfRoleBlock	1.87	reminds others of their obligations	2
130.14	5	31	1247040	selfRoleBlock	3.134	hoards the group's resources for the future	2
139.148	5	31	1256048	selfRoleBlock	1.291	cleans and tidies up after others	2
154.157	5	31	1271057	friendRoleBlock	2.683	helps others find their aspirations	2
163.175	5	31	1280075	friendRoleBlock	2.767	finds new opportunities for the group	2
174.183	5	31	1291083	friendRoleBlock	2.733	entertains the group	2
181.2	5	31	1298100	friendRoleBlock	1.562	hoards the group's resources for the future	2
192.218	5	31	1309118	friendRoleBlock	1.722	divides up and assigns others to tasks	2
205.227	5	31	1322127	friendTraitBlock	3.166	finds fault with others	2
214.235	5	31	1331135	friendTraitBlock	1.217	"hurried, impatient"	2
221.252	5	31	1338152	friendTraitBlock	3.173	"careful about doing things the right way, meticulous"	2
230.261	5	31	1347161	friendTraitBlock	1.916	healthy and fit	2
241.27	5	31	1358170	friendTraitBlock	2.862	"relaxed, handles stress well"	2
256.279	5	31	1373179	selfRoleBlock	3.226	ensures others in the group act morally	2
263.288	5	31	1380188	selfRoleBlock	2.02	organizes and coordinates the group's plans	2
272.296	5	31	1389196	selfRoleBlock	2.739	gives others in the group false hope	2
281.305	5	31	1398205	selfRoleBlock	2.667	challenges the group's beliefs	2
292.314	5	31	1409214	selfRoleBlock	3.385	challenges the morals and norms of the group	2
307.323	5	31	1424223	friendTraitBlock	4.555	"unathletic, weak, or physically limited in some fashion"	2
316.332	5	31	1433232	friendTraitBlock	1.98	unsatisfied with the way things are	2
327.341	5	31	1444241	friendTraitBlock	3.047	"eminent, popular, and captivating"	2
336.358	5	31	1453258	friendTraitBlock	2.838	"perverse, having unhealthy habits"	2
343.375	5	31	1460275	friendTraitBlock	3.331	"persuasive, articulate and even eloquent"	2
358.384	5	31	1475284	selfTraitBlock	2.496	"depressed, blue"	2
369.393	5	31	1486293	selfTraitBlock	1.737	reckless and impulsive	2
376.41	5	31	1493310	selfTraitBlock	2.129	"unathletic, weak, or physically limited in some fashion"	2
385.419	5	31	1502319	selfTraitBlock	2.864	happy and cheerful	2
396.427	5	31	1513327	selfTraitBlock	2.115	"eminent, popular, and captivating"	2
409.436	5	31	1526336	selfTraitBlock	3.053	"trustworthy, faithful"	2
420.445	5	31	1537345	selfTraitBlock	3.719	"prone to boredom, listless"	2
429.454	5	31	1546354	selfTraitBlock	2.082	greedy or power-hungry	2
440.471	5	31	1557371	selfTraitBlock	1.678	"emotionally needy, craving affirmation or attention"	2
449.48	5	31	1566380	selfTraitBlock	3.704	gets nervous and anxious easily	2
460.489	5	31	1577389	friendRoleBlock	3.063	ensures others in the group act morally	2
469.498	5	31	1586398	friendRoleBlock	2.194	leads the group	2
476.515	5	31	1593415	friendRoleBlock	3.132	keeps the group from dangerous or risky ventures	2
487.532	5	31	1604432	friendRoleBlock	4.383	advises the group on strategy in competitions and games	2
496.541	5	31	1613441	friendRoleBlock	2.727	challenges the group's beliefs	2
1	5	31	1693769	friendRoleBlock	3.695	lets others in the group take advantage of them	3
8.017	5	31	1700786	friendRoleBlock	2.561	motivates others to a common goal	3
17.034	5	31	1709803	friendRoleBlock	1.702	attacks others who harm the group	3
28.052	5	31	1720821	friendRoleBlock	2.124	shares study notes with others	3
37.069	5	31	1729838	friendRoleBlock	2.603	barters with others on behalf of the group	3
52.078	5	31	1744847	selfRoleBlock	5.065	excludes unpopular or unwanted others from the group	3
63.078	5	31	1755847	selfRoleBlock	2.82	entertains the group	3
72.087	5	31	1764856	selfRoleBlock	1.847	shares study notes with others	3
81.096	5	31	1773865	selfRoleBlock	1.614	helps others find their aspirations	3
88.113	5	31	1780882	selfRoleBlock	3.336	deceives others in the group for amusement or pleasure	3
103.122	5	31	1795891	friendTraitBlock	2.05	"trustworthy, faithful"	3
110.131	5	31	1802900	friendTraitBlock	2.072	"blunt, no-nonsense"	3
121.148	5	31	1813917	friendTraitBlock	2.291	"artistic, appreciating aesthetics"	3
130.157	5	31	1822926	friendTraitBlock	1.198	arrogant or full of themselves	3
139.165	5	31	1831934	friendTraitBlock	2.266	happy and cheerful	3
154.174	5	31	1846943	selfTraitBlock	2.478	"spontaneous, adventuresome"	3
165.183	5	31	1857952	selfTraitBlock	2.075	"hurried, impatient"	3
174.192	5	31	1866961	selfTraitBlock	1.421	"relaxed, handles stress well"	3
181.201	5	31	1873970	selfTraitBlock	2.038	"cooperative, enjoying working with others"	3
190.209	5	31	1882978	selfTraitBlock	1.912	cold and aloof	3
205.218	5	31	1897987	selfGroupBlock	3.409	Middle Eastern	3
214.227	5	31	1906996	selfGroupBlock	0.949	Jewish	3
221.236	5	31	1914005	selfGroupBlock	1.383	conservatives	3
230.245	5	31	1923014	selfGroupBlock	0.763	Buddhists	3
241.253	5	31	1934022	selfGroupBlock	1.301	men	3
256.263	5	31	1949032	friendTraitBlock	3.272	"spontaneous, adventuresome"	3
265.271	5	31	1958040	friendTraitBlock	1.574	clever and cunning	3
276.288	5	31	1969057	friendTraitBlock	3.357	hedonistic and pleasure seeking	3
283.297	5	31	1976066	friendTraitBlock	2.272	"dull, unintelligent"	3
292.306	5	31	1985075	friendTraitBlock	1.965	"outgoing, sociable"	3
307.315	5	31	2000084	friendRoleBlock	3.633	organizes and coordinates the group's plans	3
316.324	5	31	2009093	friendRoleBlock	1.874	shames group members for their mistakes	3
327.341	5	31	2020110	friendRoleBlock	2.204	provides emotional support to the group	3
334.35	5	31	2027119	friendRoleBlock	2.138	shares gossip with the group	3
343.367	5	31	2036136	friendRoleBlock	3.504	discovers new knowledge for the group	3
358.376	5	31	2051145	selfTraitBlock	2.802	clever and cunning	3
365.393	5	31	2058162	selfTraitBlock	2.136	"careful about doing things the right way, meticulous"	3
374.402	5	31	2067171	selfTraitBlock	1.968	"artistic, appreciating aesthetics"	3
385.419	5	31	2078188	selfTraitBlock	3.384	"sentimental and sensitive, experiencing emotions strongly"	3
396.428	5	31	2089197	selfTraitBlock	1.684	romantic or charming	3
409.437	5	31	2102206	selfRoleBlock	3.557	loosens up the group	3
418.454	5	31	2111223	selfRoleBlock	2.881	provides emotional support to the group	3
429.471	5	31	2122240	selfRoleBlock	2.831	maintains the group's traditions and rituals	3
440.488	5	31	2133257	selfRoleBlock	2.322	advises the group on strategy in competitions and games	3
449.497	5	31	2142266	selfRoleBlock	2.681	resolves conflicts in the group	3
460.506	5	31	2153275	friendGroupBlock	3.422	nerds	3
471.514	5	31	2164283	friendGroupBlock	1.098	Muslims	3
478.523	5	31	2171292	friendGroupBlock	1.332	Black	3
489.532	5	31	2182301	friendGroupBlock	1.371	hipsters	3
498.541	5	31	2191310	friendGroupBlock	1.311	Christians	3
1.001	5	31	2270422	friendRoleBlock	2.902	creates rules for the group	4
10.018	5	31	2279439	friendRoleBlock	2.409	helps people with physically demanding tasks	4
21.035	5	31	2290456	friendRoleBlock	2.952	deceives others in the group for amusement or pleasure	4
30.044	5	31	2299465	friendRoleBlock	2.397	ensures others follow the group's rules	4
41.053	5	31	2310474	friendRoleBlock	1.502	resolves conflicts in the group	4
52.062	5	31	2321483	friendGroupBlock	2.454	stoners	4
63.071	5	31	2332492	friendGroupBlock	0.853	students	4
74.079	5	31	2343500	friendGroupBlock	2.849	Middle Eastern	4
81.088	5	31	2350509	friendGroupBlock	3.377	Asian	4
90.097	5	31	2359518	friendGroupBlock	3.134	women	4
103.106	5	31	2372527	friendRoleBlock	1.903	throws parties for the group	4
114.123	5	31	2383544	friendRoleBlock	3.319	challenges the morals and norms of the group	4
125.132	5	31	2394553	friendRoleBlock	2.542	gives others in the group false hope	4
134.149	5	31	2403570	friendRoleBlock	2.937	challenges others' authority in the group	4
143.166	5	31	2412587	friendRoleBlock	2.898	excludes unpopular or unwanted others from the group	4
154.175	5	31	2423596	friendTraitBlock	3.19	"passionate, opinionated"	4
163.184	5	31	2432605	friendTraitBlock	2.013	"promiscuous, sleeping around a lot"	4
172.192	5	31	2441613	friendTraitBlock	2.499	"confident, secure in themselves"	4
183.21	5	31	2452631	friendTraitBlock	2.684	gets nervous and anxious easily	4
194.218	5	31	2463639	friendTraitBlock	1.885	romantic or charming	4
205.227	5	31	2474648	selfTraitBlock	1.891	"dull, unintelligent"	4
214.244	5	31	2483665	selfTraitBlock	1.675	perseverant until the task is finished	4
225.262	5	31	2494683	selfTraitBlock	2.369	unsatisfied with the way things are	4
232.27	5	31	2501691	selfTraitBlock	0.954	"promiscuous, sleeping around a lot"	4
241.279	5	31	2510700	selfTraitBlock	1.901	"callous, caring little for others"	4
256.288	5	31	2525709	selfRoleBlock	3.274	lets others in the group take advantage of them	4
267.297	5	31	2536718	selfRoleBlock	3.074	asks questions when the group is confused	4
276.306	5	31	2545727	selfRoleBlock	1.813	shares gossip with the group	4
283.323	5	31	2552744	selfRoleBlock	2.331	counsels others in difficult life decisions	4
294.332	5	31	2563753	selfRoleBlock	1.965	creates rules for the group	4
307.341	5	31	2576762	friendTraitBlock	2.372	perseverant until the task is finished	4
318.349	5	31	2587770	friendTraitBlock	1.093	greedy or power-hungry	4
327.358	5	31	2596779	friendTraitBlock	1.661	apathetic or indifferent	4
336.367	5	31	2605788	friendTraitBlock	1.02	cold and aloof	4
347.376	5	31	2616797	friendTraitBlock	2.661	"brave, courageous"	4
358.385	5	31	2627806	selfTraitBlock	2.085	"compliant, submissive"	4
367.393	5	31	2636814	selfTraitBlock	1.688	"persuasive, articulate and even eloquent"	4
378.402	5	31	2647823	selfTraitBlock	2.844	finds fault with others	4
385.411	5	31	2654832	selfTraitBlock	1.059	"jealous, petty"	4
396.42	5	31	2665841	selfTraitBlock	1.745	hedonistic and pleasure seeking	4
409.429	5	31	2678850	selfGroupBlock	1.536	Muslims	4
418.437	5	31	2687858	selfGroupBlock	1.192	liberals	4
429.446	5	31	2698867	selfGroupBlock	2.37	nerds	4
438.455	5	31	2707876	selfGroupBlock	1.154	women	4
449.464	5	31	2718885	selfGroupBlock	0.991	stoners	4
460.473	5	31	2729894	selfRoleBlock	3.347	discovers new knowledge for the group	4
469.49	5	31	2738911	selfRoleBlock	1.999	challenges others' authority in the group	4
480.507	5	31	2749928	selfRoleBlock	3.132	keeps the group from dangerous or risky ventures	4
487.516	5	31	2756937	selfRoleBlock	1.977	motivates others to a common goal	4
498.525	5	31	2767946	selfRoleBlock	2.675	throws parties for the group	4
1	5	32	413541	selfRoleBlock	3.891	reminds others of their obligations	1
10.009	5	32	422550	selfRoleBlock	2.233	engages others to be active and fit	1
17.026	5	32	429567	selfRoleBlock	2.016	lets others in the group take advantage of them	1
28.035	5	32	440576	selfRoleBlock	2.318	attacks others who harm the group	1
39.044	5	32	451585	selfRoleBlock	1.471	tutors others in the group	1
52.053	5	32	464594	friendGroupBlock	2.491	students	1
59.062	5	32	471603	friendGroupBlock	1.636	White	1
70.071	5	32	482612	friendGroupBlock	1.461	Canadians	1
79.071	5	32	491612	friendGroupBlock	2.353	Asian	1
90.08	5	32	502621	friendGroupBlock	1.627	men	1
103.089	5	32	515630	friendRoleBlock	2.158	entertains the group	1
112.098	5	32	524639	friendRoleBlock	2.291	shares study notes with others	1
119.115	5	32	531656	friendRoleBlock	2.29	organizes and coordinates the group's plans	1
130.132	5	32	542673	friendRoleBlock	2.188	challenges the morals and norms of the group	1
141.141	5	32	553682	friendRoleBlock	2	shames group members for their mistakes	1
154.15	5	32	566691	friendTraitBlock	2.319	"careful about doing things the right way, meticulous"	1
161.159	5	32	573700	friendTraitBlock	1.37	"persuasive, articulate and even eloquent"	1
172.168	5	32	584709	friendTraitBlock	1.302	arrogant or full of themselves	1
183.185	5	32	595726	friendTraitBlock	2.154	"sentimental and sensitive, experiencing emotions strongly"	1
192.202	5	32	604743	friendTraitBlock	2.125	"perverse, having unhealthy habits"	1
205.211	5	32	617752	friendTraitBlock	1.917	romantic or charming	1
212.22	5	32	624761	friendTraitBlock	1.81	perseverant until the task is finished	1
223.229	5	32	635770	friendTraitBlock	1.76	"eminent, popular, and captivating"	1
232.238	5	32	644779	friendTraitBlock	1.645	"promiscuous, sleeping around a lot"	1
241.246	5	32	653787	friendTraitBlock	0.978	"brave, courageous"	1
256.255	5	32	668796	selfTraitBlock	2.587	perseverant until the task is finished	1
267.264	5	32	679805	selfTraitBlock	1.163	considerate and kind	1
276.273	5	32	688814	selfTraitBlock	1.934	"prone to boredom, listless"	1
285.282	5	32	697823	selfTraitBlock	1.22	"depressed, blue"	1
296.299	5	32	708840	selfTraitBlock	1.919	"emotionally needy, craving affirmation or attention"	1
307.308	5	32	719849	selfTraitBlock	2.235	"persuasive, articulate and even eloquent"	1
318.317	5	32	730858	selfTraitBlock	1.364	"trustworthy, faithful"	1
329.326	5	32	741867	selfTraitBlock	1.977	gets nervous and anxious easily	1
336.335	5	32	748876	selfTraitBlock	1.884	"eminent, popular, and captivating"	1
345.344	5	32	757885	selfTraitBlock	1.11	"promiscuous, sleeping around a lot"	1
358.353	5	32	770894	selfGroupBlock	2.063	commuter students	1
369.362	5	32	781903	selfGroupBlock	1.221	conservatives	1
378.37	5	32	790911	selfGroupBlock	1.455	humanities majors	1
385.379	5	32	797920	selfGroupBlock	1.354	students	1
396.388	5	32	808929	selfGroupBlock	1.211	Christians	1
409.397	5	32	821938	friendRoleBlock	3.823	finds new opportunities for the group	1
418.406	5	32	830947	friendRoleBlock	2.083	resolves conflicts in the group	1
429.423	5	32	841964	friendRoleBlock	3.106	barters with others on behalf of the group	1
438.44	5	32	850981	friendRoleBlock	3.665	deceives others in the group for amusement or pleasure	1
449.457	5	32	861998	friendRoleBlock	1.76	engages others to be active and fit	1
460.466	5	32	873007	selfRoleBlock	2.371	loosens up the group	1
469.484	5	32	882025	selfRoleBlock	2.159	keeps the group from dangerous or risky ventures	1
480.501	5	32	893042	selfRoleBlock	1.882	discovers new knowledge for the group	1
487.51	5	32	900051	selfRoleBlock	1.78	throws parties for the group	1
496.527	5	32	909068	selfRoleBlock	2.168	asks questions when the group is confused	1
1	5	32	1011306	friendTraitBlock	1.921	finds fault with others	2
8.018	5	32	1018324	friendTraitBlock	1.223	"cooperative, enjoying working with others"	2
17.026	5	32	1027332	friendTraitBlock	1.135	"prone to boredom, listless"	2
28.035	5	32	1038341	friendTraitBlock	1.885	apathetic or indifferent	2
39.044	5	32	1049350	friendTraitBlock	1.585	greedy or power-hungry	2
52.053	5	32	1062359	selfRoleBlock	3.631	excludes unpopular or unwanted others from the group	2
59.062	5	32	1069368	selfRoleBlock	0.897	entertains the group	2
70.063	5	32	1080369	selfRoleBlock	1.984	hoards the group's resources for the future	2
81.08	5	32	1091386	selfRoleBlock	2.047	ensures others follow the group's rules	2
90.089	5	32	1100395	selfRoleBlock	2.224	ensures others in the group act morally	2
103.098	5	32	1113404	selfTraitBlock	2.234	"careful about doing things the right way, meticulous"	2
114.107	5	32	1124413	selfTraitBlock	0.932	greedy or power-hungry	2
121.115	5	32	1131421	selfTraitBlock	1.723	"passionate, opinionated"	2
130.124	5	32	1140430	selfTraitBlock	1.475	"brave, courageous"	2
141.133	5	32	1151439	selfTraitBlock	1.356	"confident, secure in themselves"	2
154.142	5	32	1164448	friendGroupBlock	1.272	hipsters	2
165.151	5	32	1175457	friendGroupBlock	1.042	Buddhists	2
172.16	5	32	1182466	friendGroupBlock	1.247	commuter students	2
183.169	5	32	1193475	friendGroupBlock	1.208	liberals	2
192.177	5	32	1202483	friendGroupBlock	1.497	stoners	2
205.186	5	32	1215492	friendRoleBlock	2.927	challenges others' authority in the group	2
216.195	5	32	1226501	friendRoleBlock	1.978	challenges the group's beliefs	2
225.213	5	32	1235519	friendRoleBlock	2.81	helps people with physically demanding tasks	2
236.23	5	32	1246536	friendRoleBlock	2.217	helps others find their aspirations	2
245.247	5	32	1255553	friendRoleBlock	1.677	discovers new knowledge for the group	2
256.256	5	32	1266562	selfRoleBlock	1.751	organizes and coordinates the group's plans	2
265.273	5	32	1275579	selfRoleBlock	1.52	deceives others in the group for amusement or pleasure	2
272.282	5	32	1282588	selfRoleBlock	1.612	resolves conflicts in the group	2
283.291	5	32	1293597	selfRoleBlock	1.509	challenges the group's beliefs	2
292.308	5	32	1302614	selfRoleBlock	2.192	maintains the group's traditions and rituals	2
307.317	5	32	1317623	selfGroupBlock	1.675	stoners	2
314.326	5	32	1324632	selfGroupBlock	1.88	Asian	2
325.335	5	32	1335641	selfGroupBlock	1.195	White	2
334.343	5	32	1344649	selfGroupBlock	0.956	Middle Eastern	2
345.352	5	32	1355658	selfGroupBlock	1.02	Muslims	2
358.361	5	32	1368667	friendRoleBlock	1.89	leads the group	2
367.378	5	32	1377684	friendRoleBlock	1.996	provides emotional support to the group	2
378.387	5	32	1388693	friendRoleBlock	2.305	shares gossip with the group	2
387.405	5	32	1397711	friendRoleBlock	2.696	ensures others in the group act morally	2
398.422	5	32	1408728	friendRoleBlock	2.498	maintains the group's traditions and rituals	2
409.431	5	32	1419737	friendTraitBlock	1.743	considerate and kind	2
420.44	5	32	1430746	friendTraitBlock	1.464	"spontaneous, adventuresome"	2
427.448	5	32	1437754	friendTraitBlock	0.914	healthy and fit	2
438.457	5	32	1448763	friendTraitBlock	1.44	"depressed, blue"	2
447.466	5	32	1457772	friendTraitBlock	1.57	"hurried, impatient"	2
460.475	5	32	1470781	selfTraitBlock	1.781	reckless and impulsive	2
467.484	5	32	1477790	selfTraitBlock	1.232	happy and cheerful	2
476.493	5	32	1486799	selfTraitBlock	2.006	"callous, caring little for others"	2
487.502	5	32	1497808	selfTraitBlock	1.9	hedonistic and pleasure seeking	2
496.519	5	32	1506825	selfTraitBlock	1.976	"unathletic, weak, or physically limited in some fashion"	2
1	5	32	1595171	friendRoleBlock	2.872	keeps others on schedule	3
12.009	5	32	1606180	friendRoleBlock	2.739	cleans and tidies up after others	3
21.018	5	32	1615189	friendRoleBlock	2.308	loosens up the group	3
32.027	5	32	1626198	friendRoleBlock	2.724	creates rules for the group	3
39.044	5	32	1633215	friendRoleBlock	3.318	counsels others in difficult life decisions	3
52.053	5	32	1646224	selfRoleBlock	2.156	divides up and assigns others to tasks	3
63.062	5	32	1657233	selfRoleBlock	1.423	finds new opportunities for the group	3
72.079	5	32	1666250	selfRoleBlock	2.333	challenges others' authority in the group	3
81.088	5	32	1675259	selfRoleBlock	1.643	keeps others on schedule	3
92.097	5	32	1686268	selfRoleBlock	1.91	shares gossip with the group	3
103.106	5	32	1697277	friendTraitBlock	2.572	"relaxed, handles stress well"	3
110.123	5	32	1704294	friendTraitBlock	1.146	"confident, secure in themselves"	3
121.14	5	32	1715311	friendTraitBlock	1.627	unsatisfied with the way things are	3
132.157	5	32	1726328	friendTraitBlock	1.276	"emotionally needy, craving affirmation or attention"	3
141.166	5	32	1735337	friendTraitBlock	1.396	"compliant, submissive"	3
154.175	5	32	1748346	friendGroupBlock	2.642	humanities majors	3
165.184	5	32	1759355	friendGroupBlock	0.839	Christians	3
174.193	5	32	1768364	friendGroupBlock	0.964	Jewish	3
183.202	5	32	1777373	friendGroupBlock	1.608	nerds	3
194.211	5	32	1788382	friendGroupBlock	1.753	fraternity or sorority members	3
205.219	5	32	1799390	friendRoleBlock	3.222	hoards the group's resources for the future	3
212.236	5	32	1806407	friendRoleBlock	2.065	ensures others follow the group's rules	3
221.254	5	32	1815425	friendRoleBlock	2.383	lets others in the group take advantage of them	3
230.271	5	32	1824442	friendRoleBlock	1.377	divides up and assigns others to tasks	3
241.28	5	32	1835451	friendRoleBlock	1.711	attacks others who harm the group	3
256.289	5	32	1850460	friendTraitBlock	2.346	"outgoing, sociable"	3
267.298	5	32	1861469	friendTraitBlock	1.289	"passionate, opinionated"	3
276.307	5	32	1870478	friendTraitBlock	1.454	"callous, caring little for others"	3
283.315	5	32	1877486	friendTraitBlock	1.364	reckless and impulsive	3
294.324	5	32	1888495	friendTraitBlock	2.572	clever and cunning	3
307.333	5	32	1901504	selfTraitBlock	2.501	cold and aloof	3
314.35	5	32	1908521	selfTraitBlock	2.086	"sentimental and sensitive, experiencing emotions strongly"	3
325.359	5	32	1919530	selfTraitBlock	1.174	"outgoing, sociable"	3
