Subject	onset	duration	sample	trial_type	response_time	stimulus	run
23	418.398	5	1978312	selfGroupBlock	6.276	Middle Eastern	3
23	429.397	5	1989311	selfGroupBlock	1.555	hipsters	3
23	440.405	5	2000319	selfGroupBlock	3.127	students	3
23	447.414	5	2007328	selfGroupBlock	4	commuter students	3
23	460.422	5	2020336	friendGroupBlock	4.116	stoners	3
23	471.43	5	2031344	friendGroupBlock	4	nerds	3
23	480.438	5	2040352	friendGroupBlock	3.349	Christians	3
23	487.446	5	2047360	friendGroupBlock	4	women	3
23	496.454	5	2056368	friendGroupBlock	2.748	Jewish	3
23	1	5	2145083	selfTraitBlock	2.932	spontaneous, adventuresome	4
23	12.008	5	2156091	selfTraitBlock	2.519	unsatisfied with the way things are	4
23	19.016	5	2163099	selfTraitBlock	2.199	considerate and kind	4
23	28.032	5	2172115	selfTraitBlock	5.998	careful about doing things the right way, meticulous	4
23	39.032	5	2183115	selfTraitBlock	4	relaxed, handles stress well	4
23	52.04	5	2196123	friendGroupBlock	4	liberals	4
23	61.048	5	2205131	friendGroupBlock	4	Black	4
23	68.056	5	2212139	friendGroupBlock	2.769	humanities majors	4
23	77.064	5	2221147	friendGroupBlock	4	students	4
23	88.072	5	2232155	friendGroupBlock	4.284	White	4
23	103.08	5	2247163	selfTraitBlock	4	hedonistic and pleasure seeking	4
23	112.089	5	2256172	selfTraitBlock	3.17	reckless and impulsive	4
23	121.105	5	2265188	selfTraitBlock	4	sentimental and sensitive, experiencing emotions strongly	4
23	132.121	5	2276204	selfTraitBlock	4	perverse, having unhealthy habits	4
23	139.13	5	2283213	selfTraitBlock	4	blunt, no-nonsense	4
23	154.138	5	2298221	friendRoleBlock	6.596	shames group members for their mistakes	4
23	163.137	5	2307220	friendRoleBlock	4	advises the group on strategy in competitions and games	4
23	174.154	5	2318237	friendRoleBlock	4	attacks others who harm the group	4
23	183.17	5	2327253	friendRoleBlock	2.32	challenges others' authority in the group	4
23	190.187	5	2334270	friendRoleBlock	4	barters with others on behalf of the group	4
23	205.195	5	2349278	selfGroupBlock	4	humanities majors	4
23	212.203	5	2356286	selfGroupBlock	4	nerds	4
23	221.211	5	2365294	selfGroupBlock	4	stoners	4
23	232.219	5	2376302	selfGroupBlock	4	liberals	4
23	243.227	5	2387310	selfGroupBlock	4	Buddhists	4
23	256.235	5	2400318	friendTraitBlock	4	finds fault with others	4
23	263.252	5	2407335	friendTraitBlock	4	persuasive, articulate and even eloquent	4
23	272.26	5	2416343	friendTraitBlock	4	trustworthy, faithful	4
23	283.276	5	2427359	friendTraitBlock	4	emotionally needy, craving affirmation or attention	4
23	294.284	5	2438367	friendTraitBlock	4	happy and cheerful	4
23	307.292	5	2451375	friendRoleBlock	4	lets others in the group take advantage of them	4
23	316.309	5	2460392	friendRoleBlock	4	helps people with physically demanding tasks	4
23	323.325	5	2467408	friendRoleBlock	4.909	deceives others in the group for amusement or pleasure	4
23	334.333	5	2478416	friendRoleBlock	4	tutors others in the group	4
23	345.35	5	2489433	friendRoleBlock	4.136	engages others to be active and fit	4
23	358.358	5	2502441	selfRoleBlock	4	shames group members for their mistakes	4
23	367.366	5	2511449	selfRoleBlock	2.213	challenges the group's beliefs	4
23	376.374	5	2520457	selfRoleBlock	4	tutors others in the group	4
23	383.382	5	2527465	selfRoleBlock	4	creates rules for the group	4
23	394.398	5	2538481	selfRoleBlock	4	keeps the group from dangerous or risky ventures	4
23	409.406	5	2553489	selfRoleBlock	4	maintains the group's traditions and rituals	4
23	420.423	5	2564506	selfRoleBlock	4	asks questions when the group is confused	4
23	427.439	5	2571522	selfRoleBlock	4.333	attacks others who harm the group	4
23	438.447	5	2582530	selfRoleBlock	5.563	motivates others to a common goal	4
23	447.447	5	2591530	selfRoleBlock	2.989	counsels others in difficult life decisions	4
23	460.455	5	2604538	friendTraitBlock	3.915	passionate, opinionated	4
23	471.472	5	2615555	friendTraitBlock	5.452	spontaneous, adventuresome	4
23	482.471	5	2626554	friendTraitBlock	2.778	confident, secure in themselves	4
23	491.479	5	2635562	friendTraitBlock	2.822	healthy and fit	4
23	500.487	5	2644570	friendTraitBlock	4.438	hurried, impatient	4
24	1	5	406679	selfTraitBlock	1.881	happy and cheerful	1
24	12.008	5	417687	selfTraitBlock	1.943	apathetic or indifferent	1
24	21.024	5	426703	selfTraitBlock	3.144	emotionally needy, craving affirmation or attention	1
24	30.032	5	435711	selfTraitBlock	2.326	promiscuous, sleeping around a lot	1
24	37.04	5	442719	selfTraitBlock	1.974	gets nervous and anxious easily	1
24	52.048	5	457727	friendTraitBlock	3.132	unathletic, weak, or physically limited in some fashion	1
24	61.056	5	466735	friendTraitBlock	1.717	callous, caring little for others	1
24	68.065	5	473744	friendTraitBlock	1.264	dull, unintelligent	1
24	77.073	5	482752	friendTraitBlock	2.26	clever and cunning	1
24	88.081	5	493760	friendTraitBlock	1.838	romantic or charming	1
24	103.089	5	508768	selfGroupBlock	2.281	Christians	1
24	110.097	5	515776	selfGroupBlock	1.612	liberals	1
24	119.105	5	524784	selfGroupBlock	1.554	Muslims	1
24	128.113	5	533792	selfGroupBlock	1.178	Asian	1
24	139.121	5	544800	selfGroupBlock	1.964	hipsters	1
24	154.129	5	559808	friendGroupBlock	1.59	Middle Eastern	1
24	165.137	5	570816	friendGroupBlock	1.094	men	1
24	174.145	5	579824	friendGroupBlock	1.339	Canadians	1
24	181.154	5	586833	friendGroupBlock	1.36	Buddhists	1
24	190.162	5	595841	friendGroupBlock	1.315	White	1
24	205.17	5	610849	friendTraitBlock	2.183	promiscuous, sleeping around a lot	1
24	214.178	5	619857	friendTraitBlock	2.465	spontaneous, adventuresome	1
24	225.194	5	630873	friendTraitBlock	3.273	hedonistic and pleasure seeking	1
24	232.202	5	637881	friendTraitBlock	1.739	considerate and kind	1
24	241.21	5	646889	friendTraitBlock	1.43	healthy and fit	1
24	256.218	5	661897	friendRoleBlock	3.061	advises the group on strategy in competitions and games	1
24	265.235	5	670914	friendRoleBlock	2.047	engages others to be active and fit	1
24	276.251	5	681930	friendRoleBlock	3.498	hoards the group's resources for the future	1
24	285.268	5	690947	friendRoleBlock	3.337	helps people with physically demanding tasks	1
24	296.284	5	701963	friendRoleBlock	3.558	deceives others in the group for amusement or pleasure	1
24	307.292	5	712971	selfRoleBlock	4.176	throws parties for the group	1
24	316.309	5	721988	selfRoleBlock	2.17	lets others in the group take advantage of them	1
24	323.325	5	729004	selfRoleBlock	1.754	shares gossip with the group	1
24	334.333	5	740012	selfRoleBlock	1.665	leads the group	1
24	345.35	5	751029	selfRoleBlock	3.144	organizes and coordinates the group's plans	1
24	358.358	5	764037	selfTraitBlock	2.264	dull, unintelligent	1
24	369.366	5	775045	selfTraitBlock	1.83	arrogant or full of themselves	1
24	380.374	5	786053	selfTraitBlock	1.401	callous, caring little for others	1
24	387.39	5	793069	selfTraitBlock	2.864	unsatisfied with the way things are	1
24	396.407	5	802086	selfTraitBlock	2.853	persuasive, articulate and even eloquent	1
24	409.415	5	815094	selfRoleBlock	2.635	discovers new knowledge for the group	1
24	418.431	5	824110	selfRoleBlock	2.783	hoards the group's resources for the future	1
24	427.439	5	833118	selfRoleBlock	2.222	resolves conflicts in the group	1
24	434.456	5	840135	selfRoleBlock	3.398	barters with others on behalf of the group	1
24	445.472	5	851151	selfRoleBlock	2.546	asks questions when the group is confused	1
24	460.48	5	866159	friendRoleBlock	3.1	shares study notes with others	1
24	469.488	5	875167	friendRoleBlock	1.452	shares gossip with the group	1
24	480.496	5	886175	friendRoleBlock	3.01	loosens up the group	1
24	489.504	5	895183	friendRoleBlock	3.072	creates rules for the group	1
24	500.521	5	906200	friendRoleBlock	2.859	reminds others of their obligations	1
24	0.999	5	976706	selfGroupBlock	2.414	humanities majors	2
24	10.008	5	985715	selfGroupBlock	1.098	Buddhists	2
24	17.016	5	992723	selfGroupBlock	1.228	nerds	2
24	28.024	5	1003731	selfGroupBlock	1.056	students	2
24	39.032	5	1014739	selfGroupBlock	2.364	Canadians	2
24	52.04	5	1027747	selfRoleBlock	2.457	helps others find romantic partners	2
24	61.056	5	1036763	selfRoleBlock	1.815	reminds others of their obligations	2
24	70.064	5	1045771	selfRoleBlock	3.075	divides up and assigns others to tasks	2
24	81.072	5	1056779	selfRoleBlock	1.913	keeps others on schedule	2
24	92.081	5	1067788	selfRoleBlock	2.722	attacks others who harm the group	2
24	103.089	5	1078796	friendGroupBlock	2.529	nerds	2
24	114.097	5	1089804	friendGroupBlock	1.108	conservatives	2
24	125.105	5	1100812	friendGroupBlock	2.171	humanities majors	2
24	134.113	5	1109820	friendGroupBlock	1.471	women	2
24	141.121	5	1116828	friendGroupBlock	2.334	commuter students	2
24	154.129	5	1129836	selfTraitBlock	1.788	healthy and fit	2
24	161.137	5	1136844	selfTraitBlock	1.956	spontaneous, adventuresome	2
24	172.145	5	1147852	selfTraitBlock	2.547	blunt, no-nonsense	2
24	181.153	5	1156860	selfTraitBlock	3.257	finds fault with others	2
24	190.162	5	1165869	selfTraitBlock	1.988	greedy or power-hungry	2
24	205.17	5	1180877	selfRoleBlock	2.557	gives others in the group false hope	2
24	216.186	5	1191893	selfRoleBlock	2.806	challenges the morals and norms of the group	2
24	225.202	5	1200909	selfRoleBlock	2.906	ensures others follow the group's rules	2
24	234.21	5	1209917	selfRoleBlock	2.091	shares study notes with others	2
24	245.219	5	1220926	selfRoleBlock	2.742	loosens up the group	2
24	256.227	5	1231934	friendTraitBlock	3.975	careful about doing things the right way, meticulous	2
24	265.235	5	1240942	friendTraitBlock	1.455	jealous, petty	2
24	274.251	5	1249958	friendTraitBlock	1.482	cooperative, enjoying working with others	2
24	281.268	5	1256975	friendTraitBlock	2.182	perverse, having unhealthy habits	2
24	292.276	5	1267983	friendTraitBlock	1.436	trustworthy, faithful	2
24	307.284	5	1282991	friendRoleBlock	2.69	lets others in the group take advantage of them	2
24	316.3	5	1292007	friendRoleBlock	1.379	attacks others who harm the group	2
24	323.308	5	1299015	friendRoleBlock	1.749	throws parties for the group	2
24	334.325	5	1310032	friendRoleBlock	1.831	ensures others follow the group's rules	2
24	343.341	5	1319048	friendRoleBlock	2.837	discovers new knowledge for the group	2
24	358.349	5	1334056	friendRoleBlock	2.512	challenges others' authority in the group	2
24	367.366	5	1343073	friendRoleBlock	3.09	ensures others in the group act morally	2
24	378.382	5	1354089	friendRoleBlock	1.778	finds new opportunities for the group	2
24	389.398	5	1365105	friendRoleBlock	2.167	barters with others on behalf of the group	2
24	398.415	5	1374122	friendRoleBlock	1.85	shames group members for their mistakes	2
24	409.423	5	1385130	friendTraitBlock	1.857	depressed, blue	2
24	418.439	5	1394146	friendTraitBlock	2.021	emotionally needy, craving affirmation or attention	2
24	429.447	5	1405154	friendTraitBlock	2.059	brave, courageous	2
24	436.456	5	1412163	friendTraitBlock	1.343	happy and cheerful	2
24	447.464	5	1423171	friendTraitBlock	1.809	reckless and impulsive	2
24	460.472	5	1436179	selfTraitBlock	3.15	hurried, impatient	2
24	469.488	5	1445195	selfTraitBlock	2.487	hedonistic and pleasure seeking	2
24	480.505	5	1456212	selfTraitBlock	3.17	artistic, appreciating aesthetics	2
24	491.513	5	1467220	selfTraitBlock	3.769	relaxed, handles stress well	2
24	498.529	5	1474236	selfTraitBlock	2.509	sentimental and sensitive, experiencing emotions strongly	2
24	0.999	5	1542059	selfRoleBlock	2.052	engages others to be active and fit	3
24	12.016	5	1553076	selfRoleBlock	2.233	keeps the group from dangerous or risky ventures	3
24	21.032	5	1562092	selfRoleBlock	1.846	advises the group on strategy in competitions and games	3
24	30.04	5	1571100	selfRoleBlock	2.021	entertains the group	3
24	41.057	5	1582117	selfRoleBlock	3.205	maintains the group's traditions and rituals	3
24	52.065	5	1593125	friendRoleBlock	3.004	keeps the group from dangerous or risky ventures	3
24	63.081	5	1604141	friendRoleBlock	1.623	provides emotional support to the group	3
24	72.098	5	1613158	friendRoleBlock	3.156	divides up and assigns others to tasks	3
24	81.114	5	1622174	friendRoleBlock	2.397	resolves conflicts in the group	3
24	92.131	5	1633191	friendRoleBlock	2.746	maintains the group's traditions and rituals	3
24	103.139	5	1644199	friendRoleBlock	2.847	cleans and tidies up after others	3
24	112.147	5	1653207	friendRoleBlock	1.783	keeps others on schedule	3
24	123.163	5	1664223	friendRoleBlock	1.935	challenges the group's beliefs	3
24	130.18	5	1671240	friendRoleBlock	3.513	helps others find their aspirations	3
24	139.196	5	1680256	friendRoleBlock	2.203	organizes and coordinates the group's plans	3
24	154.204	5	1695264	friendGroupBlock	2.6	fraternity or sorority members	3
24	161.212	5	1702272	friendGroupBlock	1.108	Jewish	3
24	170.22	5	1711280	friendGroupBlock	0.995	liberals	3
24	181.228	5	1722288	friendGroupBlock	1.16	hipsters	3
24	190.237	5	1731297	friendGroupBlock	0.896	Asian	3
24	205.245	5	1746305	selfTraitBlock	2.506	unathletic, weak, or physically limited in some fashion	3
24	216.253	5	1757313	selfTraitBlock	1.425	jealous, petty	3
24	227.261	5	1768321	selfTraitBlock	1.368	clever and cunning	3
24	236.269	5	1777329	selfTraitBlock	2.088	confident, secure in themselves	3
24	245.285	5	1786345	selfTraitBlock	3.234	eminent, popular, and captivating	3
24	256.293	5	1797353	selfGroupBlock	1.61	fraternity or sorority members	3
24	263.301	5	1804361	selfGroupBlock	0.747	Jewish	3
24	272.31	5	1813370	selfGroupBlock	0.923	commuter students	3
24	281.318	5	1822378	selfGroupBlock	0.808	men	3
24	292.326	5	1833386	selfGroupBlock	1.031	stoners	3
24	307.334	5	1848394	selfTraitBlock	1.953	brave, courageous	3
24	316.35	5	1857410	selfTraitBlock	1.418	cooperative, enjoying working with others	3
24	327.358	5	1868418	selfTraitBlock	2.476	romantic or charming	3
24	334.366	5	1875426	selfTraitBlock	1.695	passionate, opinionated	3
24	345.383	5	1886443	selfTraitBlock	2.165	perverse, having unhealthy habits	3
24	358.391	5	1899451	selfRoleBlock	2.18	finds new opportunities for the group	3
24	369.407	5	1910467	selfRoleBlock	1.412	cleans and tidies up after others	3
24	380.415	5	1921475	selfRoleBlock	2.4	challenges the group's beliefs	3
24	389.432	5	1930492	selfRoleBlock	1.482	provides emotional support to the group	3
24	398.448	5	1939508	selfRoleBlock	1.7	helps others find their aspirations	3
24	409.456	5	1950516	friendTraitBlock	1.653	hurried, impatient	3
24	418.464	5	1959524	friendTraitBlock	2.083	gets nervous and anxious easily	3
24	429.473	5	1970533	friendTraitBlock	1.249	greedy or power-hungry	3
24	438.489	5	1979549	friendTraitBlock	2.883	perseverant until the task is finished	3
24	449.505	5	1990565	friendTraitBlock	1.327	arrogant or full of themselves	3
24	460.513	5	2001573	friendTraitBlock	2.289	finds fault with others	3
24	471.522	5	2012582	friendTraitBlock	2.655	outgoing, sociable	3
24	482.53	5	2023590	friendTraitBlock	1.143	apathetic or indifferent	3
24	491.546	5	2032606	friendTraitBlock	2.527	persuasive, articulate and even eloquent	3
24	498.554	5	2039614	friendTraitBlock	2.69	prone to boredom, listless	3
24	1	5	2110538	friendRoleBlock	1.486	leads the group	4
24	10.016	5	2119554	friendRoleBlock	2.037	counsels others in difficult life decisions	4
24	21.032	5	2130570	friendRoleBlock	2.599	helps others find romantic partners	4
24	32.04	5	2141578	friendRoleBlock	1.845	tutors others in the group	4
24	39.049	5	2148587	friendRoleBlock	2.018	motivates others to a common goal	4
24	52.057	5	2161595	selfRoleBlock	1.479	tutors others in the group	4
24	63.073	5	2172611	selfRoleBlock	1.981	shames group members for their mistakes	4
24	74.081	5	2183619	selfRoleBlock	2.731	creates rules for the group	4
24	83.098	5	2192636	selfRoleBlock	3.359	excludes unpopular or unwanted others from the group	4
24	90.106	5	2199644	selfRoleBlock	2.539	ensures others in the group act morally	4
24	103.114	5	2212652	selfRoleBlock	1.726	helps people with physically demanding tasks	4
24	114.13	5	2223668	selfRoleBlock	2.231	deceives others in the group for amusement or pleasure	4
24	123.147	5	2232685	selfRoleBlock	3.607	challenges others' authority in the group	4
24	130.163	5	2239701	selfRoleBlock	1.641	motivates others to a common goal	4
24	139.18	5	2248718	selfRoleBlock	1.412	counsels others in difficult life decisions	4
24	154.188	5	2263726	friendGroupBlock	1.456	stoners	4
24	161.196	5	2270734	friendGroupBlock	1.334	Christians	4
24	170.204	5	2279742	friendGroupBlock	1	students	4
24	181.212	5	2290750	friendGroupBlock	1.111	Black	4
24	190.22	5	2299758	friendGroupBlock	0.891	Muslims	4
24	205.228	5	2314766	selfTraitBlock	2.343	careful about doing things the right way, meticulous	4
24	214.236	5	2323774	selfTraitBlock	1.768	outgoing, sociable	4
24	225.244	5	2334782	selfTraitBlock	1.254	considerate and kind	4
24	234.252	5	2343790	selfTraitBlock	1.197	reckless and impulsive	4
24	245.26	5	2354798	selfTraitBlock	1.862	compliant, submissive	4
24	256.268	5	2365806	selfTraitBlock	1.62	cold and aloof	4
24	265.277	5	2374815	selfTraitBlock	1.754	depressed, blue	4
24	272.285	5	2381823	selfTraitBlock	1.572	perseverant until the task is finished	4
24	283.293	5	2392831	selfTraitBlock	2.763	prone to boredom, listless	4
24	294.301	5	2403839	selfTraitBlock	1.196	trustworthy, faithful	4
24	307.309	5	2416847	friendTraitBlock	1.672	cold and aloof	4
24	314.325	5	2423863	friendTraitBlock	1.79	artistic, appreciating aesthetics	4
24	325.333	5	2434871	friendTraitBlock	3.025	compliant, submissive	4
24	336.342	5	2445880	friendTraitBlock	2.253	passionate, opinionated	4
24	345.35	5	2454888	friendTraitBlock	1.818	eminent, popular, and captivating	4
24	358.358	5	2467896	friendTraitBlock	1.998	blunt, no-nonsense	4
24	369.374	5	2478912	friendTraitBlock	2.194	relaxed, handles stress well	4
24	376.391	5	2485929	friendTraitBlock	1.943	sentimental and sensitive, experiencing emotions strongly	4
24	387.399	5	2496937	friendTraitBlock	2.178	unsatisfied with the way things are	4
24	396.415	5	2505953	friendTraitBlock	2.691	confident, secure in themselves	4
24	409.423	5	2518961	selfGroupBlock	1.685	conservatives	4
24	418.431	5	2527969	selfGroupBlock	0.783	Black	4
24	429.439	5	2538977	selfGroupBlock	1.075	Middle Eastern	4
24	436.447	5	2545985	selfGroupBlock	1.121	women	4
24	445.456	5	2554994	selfGroupBlock	0.952	White	4
24	460.464	5	2570002	friendRoleBlock	2.079	challenges the morals and norms of the group	4
24	471.472	5	2581010	friendRoleBlock	1.355	entertains the group	4
24	482.488	5	2592026	friendRoleBlock	1.959	excludes unpopular or unwanted others from the group	4
24	489.505	5	2599043	friendRoleBlock	3.426	asks questions when the group is confused	4
24	498.513	5	2608051	friendRoleBlock	1.768	gives others in the group false hope	4
27	1.001	5	379116	friendGroupBlock	3.37	commuter students	1
27	10.009	5	388124	friendGroupBlock	1.942	White	1
27	19.018	5	397133	friendGroupBlock	1.51	Black	1
27	26.027	5	404142	friendGroupBlock	1.194	Jewish	1
27	37.036	5	415151	friendGroupBlock	1.214	stoners	1
27	52.045	5	430160	selfTraitBlock	2.743	outgoing, sociable	1
27	61.054	5	439169	selfTraitBlock	1.97	considerate and kind	1
27	70.062	5	448177	selfTraitBlock	2.777	prone to boredom, listless	1
27	81.071	5	459186	selfTraitBlock	2.538	spontaneous, adventuresome	1
27	92.08	5	470195	selfTraitBlock	1.619	reckless and impulsive	1
27	103.089	5	481204	friendTraitBlock	2.817	emotionally needy, craving affirmation or attention	1
27	114.098	5	492213	friendTraitBlock	2.092	hurried, impatient	1
27	125.115	5	503230	friendTraitBlock	3.615	unathletic, weak, or physically limited in some fashion	1
27	134.124	5	512239	friendTraitBlock	2.699	confident, secure in themselves	1
27	141.132	5	519247	friendTraitBlock	1.507	trustworthy, faithful	1
27	154.141	5	532256	friendTraitBlock	3.359	perverse, having unhealthy habits	1
27	165.15	5	543265	friendTraitBlock	2.14	outgoing, sociable	1
27	174.159	5	552274	friendTraitBlock	2.994	blunt, no-nonsense	1
27	183.168	5	561283	friendTraitBlock	2.164	spontaneous, adventuresome	1
27	194.176	5	572291	friendTraitBlock	3.605	perseverant until the task is finished	1
27	205.185	5	583300	selfRoleBlock	3.506	helps people with physically demanding tasks	1
27	216.203	5	594318	selfRoleBlock	2.511	provides emotional support to the group	1
27	227.22	5	605335	selfRoleBlock	2.203	discovers new knowledge for the group	1
27	236.237	5	614352	selfRoleBlock	2.872	maintains the group's traditions and rituals	1
27	243.245	5	621360	selfRoleBlock	2.097	entertains the group	1
27	256.254	5	634369	friendRoleBlock	3.302	throws parties for the group	1
27	263.271	5	641386	friendRoleBlock	3.245	loosens up the group	1
27	272.288	5	650403	friendRoleBlock	2.327	shames group members for their mistakes	1
27	281.306	5	659421	friendRoleBlock	2.056	discovers new knowledge for the group	1
27	292.323	5	670438	friendRoleBlock	2.07	provides emotional support to the group	1
27	307.332	5	685447	selfRoleBlock	4.753	excludes unpopular or unwanted others from the group	1
27	318.341	5	696456	selfRoleBlock	2.082	keeps others on schedule	1
27	327.349	5	705464	selfRoleBlock	1.692	finds new opportunities for the group	1
27	334.358	5	712473	selfRoleBlock	2.318	shares study notes with others	1
27	343.367	5	721482	selfRoleBlock	4.927	ensures others follow the group's rules	1
27	358.376	5	736491	friendRoleBlock	4.197	hoards the group's resources for the future	1
27	365.385	5	743500	friendRoleBlock	2.77	helps others find romantic partners	1
27	374.402	5	752517	friendRoleBlock	3.606	cleans and tidies up after others	1
27	385.419	5	763534	friendRoleBlock	4.003	motivates others to a common goal	1
27	396.436	5	774551	friendRoleBlock	1.551	helps people with physically demanding tasks	1
27	409.445	5	787560	selfTraitBlock	3.21	cold and aloof	1
27	418.462	5	796577	selfTraitBlock	2.175	unathletic, weak, or physically limited in some fashion	1
27	429.471	5	807586	selfTraitBlock	2.375	clever and cunning	1
27	440.48	5	818595	selfTraitBlock	2.19	trustworthy, faithful	1
27	449.489	5	827604	selfTraitBlock	1.806	gets nervous and anxious easily	1
27	460.497	5	838612	selfGroupBlock	3.96	students	1
27	471.506	5	849621	selfGroupBlock	1.484	Asian	1
27	482.515	5	860630	selfGroupBlock	1.295	Christians	1
27	491.524	5	869639	selfGroupBlock	3.042	liberals	1
27	500.533	5	878648	selfGroupBlock	1.47	White	1
27	1	5	968460	selfTraitBlock	2.943	arrogant or full of themselves	2
27	10.009	5	977469	selfTraitBlock	1.957	dull, unintelligent	2
27	19.018	5	986478	selfTraitBlock	1.98	callous, caring little for others	2
27	30.026	5	997486	selfTraitBlock	1.916	compliant, submissive	2
27	41.035	5	1008495	selfTraitBlock	1.964	perseverant until the task is finished	2
27	52.044	5	1019504	selfRoleBlock	5.108	barters with others on behalf of the group	2
27	61.045	5	1028505	selfRoleBlock	1.983	cleans and tidies up after others	2
27	72.053	5	1039513	selfRoleBlock	1.85	divides up and assigns others to tasks	2
27	79.07	5	1046530	selfRoleBlock	3.182	lets others in the group take advantage of them	2
27	88.079	5	1055539	selfRoleBlock	2.708	attacks others who harm the group	2
27	103.088	5	1070548	friendGroupBlock	1.991	women	2
27	114.097	5	1081557	friendGroupBlock	1.436	men	2
27	125.106	5	1092566	friendGroupBlock	1.475	Muslims	2
27	134.115	5	1101575	friendGroupBlock	2.498	conservatives	2
27	141.123	5	1108583	friendGroupBlock	1.736	humanities majors	2
27	154.132	5	1121592	friendTraitBlock	2.09	dull, unintelligent	2
27	165.141	5	1132601	friendTraitBlock	1.785	clever and cunning	2
27	176.15	5	1143610	friendTraitBlock	2.138	greedy or power-hungry	2
27	185.159	5	1152619	friendTraitBlock	2.414	hedonistic and pleasure seeking	2
27	192.167	5	1159627	friendTraitBlock	2.154	reckless and impulsive	2
27	205.176	5	1172636	friendRoleBlock	2.839	finds new opportunities for the group	2
27	216.194	5	1183654	friendRoleBlock	2.569	shares study notes with others	2
27	225.202	5	1192662	friendRoleBlock	3.169	resolves conflicts in the group	2
27	232.219	5	1199679	friendRoleBlock	2.38	shares gossip with the group	2
27	241.236	5	1208696	friendRoleBlock	2.619	excludes unpopular or unwanted others from the group	2
27	256.245	5	1223705	friendRoleBlock	3.553	tutors others in the group	2
27	263.263	5	1230723	friendRoleBlock	3.793	reminds others of their obligations	2
27	274.28	5	1241740	friendRoleBlock	3.861	organizes and coordinates the group's plans	2
27	285.289	5	1252749	friendRoleBlock	3.546	creates rules for the group	2
27	294.306	5	1261766	friendRoleBlock	2.881	ensures others follow the group's rules	2
27	307.315	5	1274775	selfGroupBlock	2.826	Jewish	2
27	318.323	5	1285783	selfGroupBlock	1.5	Black	2
27	327.332	5	1294792	selfGroupBlock	1.72	commuter students	2
27	334.341	5	1301801	selfGroupBlock	1.812	stoners	2
27	345.35	5	1312810	selfGroupBlock	1.459	women	2
27	358.359	5	1325819	selfRoleBlock	3.513	keeps the group from dangerous or risky ventures	2
27	367.367	5	1334827	selfRoleBlock	1.614	leads the group	2
27	376.384	5	1343844	selfRoleBlock	3.749	challenges the morals and norms of the group	2
27	387.402	5	1354862	selfRoleBlock	2.477	motivates others to a common goal	2
27	398.419	5	1365879	selfRoleBlock	3.613	advises the group on strategy in competitions and games	2
27	409.428	5	1376888	selfTraitBlock	2.162	depressed, blue	2
27	420.437	5	1387897	selfTraitBlock	1.494	apathetic or indifferent	2
27	429.445	5	1396905	selfTraitBlock	2.906	confident, secure in themselves	2
27	440.454	5	1407914	selfTraitBlock	2.17	brave, courageous	2
27	449.471	5	1416931	selfTraitBlock	3.368	sentimental and sensitive, experiencing emotions strongly	2
27	460.48	5	1427940	friendTraitBlock	3.034	apathetic or indifferent	2
27	467.489	5	1434949	friendTraitBlock	2.34	promiscuous, sleeping around a lot	2
27	476.498	5	1443958	friendTraitBlock	4.267	relaxed, handles stress well	2
27	487.506	5	1454966	friendTraitBlock	2.456	healthy and fit	2
27	496.515	5	1463975	friendTraitBlock	2.069	considerate and kind	2
27	1	5	1573880	selfTraitBlock	2.715	happy and cheerful	3
27	12.009	5	1584889	selfTraitBlock	2.395	finds fault with others	3
27	19.018	5	1591898	selfTraitBlock	1.853	hedonistic and pleasure seeking	3
27	28.027	5	1600907	selfTraitBlock	1.239	healthy and fit	3
27	37.044	5	1609924	selfTraitBlock	3.1	persuasive, articulate and even eloquent	3
27	52.053	5	1624933	friendTraitBlock	2.523	persuasive, articulate and even eloquent	3
27	61.062	5	1633942	friendTraitBlock	2.858	unsatisfied with the way things are	3
27	72.07	5	1644950	friendTraitBlock	1.888	jealous, petty	3
27	81.088	5	1653968	friendTraitBlock	2.726	cooperative, enjoying working with others	3
27	92.096	5	1664976	friendTraitBlock	2.437	arrogant or full of themselves	3
27	103.105	5	1675985	selfTraitBlock	3.676	artistic, appreciating aesthetics	3
27	112.122	5	1685002	selfTraitBlock	2.767	careful about doing things the right way, meticulous	3
27	123.131	5	1696011	selfTraitBlock	1.951	romantic or charming	3
27	130.14	5	1703020	selfTraitBlock	2.71	eminent, popular, and captivating	3
27	141.149	5	1714029	selfTraitBlock	2.045	cooperative, enjoying working with others	3
27	154.158	5	1727038	friendGroupBlock	3.31	Canadians	3
27	161.166	5	1734046	friendGroupBlock	1.383	Buddhists	3
27	172.175	5	1745055	friendGroupBlock	1.273	Christians	3
27	183.184	5	1756064	friendGroupBlock	1.517	Middle Eastern	3
27	192.193	5	1765073	friendGroupBlock	1.615	students	3
27	205.202	5	1778082	friendRoleBlock	3.769	entertains the group	3
27	216.219	5	1789099	friendRoleBlock	3.911	challenges others' authority in the group	3
27	225.236	5	1798116	friendRoleBlock	4.163	deceives others in the group for amusement or pleasure	3
27	232.245	5	1805125	friendRoleBlock	3.656	ensures others in the group act morally	3
27	241.262	5	1814142	friendRoleBlock	4.03	keeps the group from dangerous or risky ventures	3
27	256.271	5	1829151	selfRoleBlock	5.4	asks questions when the group is confused	3
27	267.271	5	1840151	selfRoleBlock	2.044	tutors others in the group	3
27	276.28	5	1849160	selfRoleBlock	3.389	creates rules for the group	3
